Model Name,Model ID,Stream ID,Fusion Op,Original Ops,Memory Input(Bytes),Memory Output(Bytes),Memory Weight(Bytes),Memory Workspace(Bytes),Memory Total(Bytes),Task IDs
ge_default_20210418075216_11,4,620,discriminator/resblock_down_4/res1/conv_0/l2_normalize_1,"discriminator/resblock_down_4/res1/conv_0/MatMul_1,discriminator/resblock_down_4/res1/conv_0/l2_normalize_1,discriminator/resblock_down_4/res1/conv_0/l2_normalize_1/Square,discriminator/resblock_down_4/res1/conv_0/l2_normalize_1/Sum,discriminator/resblock_down_4/res1/conv_0/l2_normalize_1/Rsqrt,discriminator/resblock_down_4/res1/conv_0/l2_normalize_1/Maximum",1568,1568,0,0,3136,305
ge_default_20210418075216_11,4,620,gradients/discriminator/resblock_down_4/res1/conv_0/truediv_grad/Neggradients/discriminator/resblock_down_4/res1/conv_0/truediv_grad/RealDiv_1gradients/discriminator/resblock_down_4/res1/conv_0/truediv_grad/RealDiv_2,"gradients/discriminator/resblock_down_4/res1/conv_0/truediv_grad/Neg,gradients/discriminator/resblock_down_4/res1/conv_0/truediv_grad/RealDiv_1,gradients/discriminator/resblock_down_4/res1/conv_0/truediv_grad/RealDiv_2",2654368,2654240,0,0,5308608,309
ge_default_20210418075216_11,4,620,discriminator/resblock_down_4/res1/conv_0/Conv2D,"discriminator/resblock_down_4/res1/conv_0/Conv2D,discriminator/resblock_down_4/res1/conv_0/Pad,discriminator/resblock_down_4/res1/conv_0/Reshape_1",13910080,6291488,0,0,20201568,316
ge_default_20210418075216_11,4,620,discriminator/resblock_down_4/res2/batch_norm/FusedBatchNormV3_Reduce,"discriminator/resblock_down_4/res2/batch_norm/AssignMovingAvg,discriminator/resblock_down_4/res2/batch_norm/AssignMovingAvg_1,discriminator/resblock_down_4/res2/batch_norm/AssignMovingAvg/mul,discriminator/resblock_down_4/res2/batch_norm/AssignMovingAvg_1/mul,discriminator/resblock_down_4/res2/batch_norm/AssignMovingAvg/sub_1,discriminator/resblock_down_4/res2/batch_norm/AssignMovingAvg_1/sub_1,discriminator/resblock_down_4/res2/batch_norm/FusedBatchNormV3",12582944,3136,0,0,12586080,318
ge_default_20210418075216_11,4,620,discriminator/resblock_down_4/res2/batch_norm/FusedBatchNormV3_Updatediscriminator/resblock_down_4/res2/Relu,"discriminator/resblock_down_4/res2/batch_norm/AssignMovingAvg,discriminator/resblock_down_4/res2/batch_norm/AssignMovingAvg_1,discriminator/resblock_down_4/res2/batch_norm/AssignMovingAvg/mul,discriminator/resblock_down_4/res2/batch_norm/AssignMovingAvg_1/mul,discriminator/resblock_down_4/res2/batch_norm/AssignMovingAvg/sub_1,discriminator/resblock_down_4/res2/batch_norm/AssignMovingAvg_1/sub_1,discriminator/resblock_down_4/res2/batch_norm/FusedBatchNormV3,discriminator/resblock_down_4/res2/Relu,gradients/discriminator/resblock/res2/conv_0/Pad_grad/Reshape,gradients/discriminator/resblock_down_8/skip/conv_0/Pad_grad/Shape,gradients/discriminator/resblock_down_4/res2/conv_0/Pad_grad/Slice_1,gradients/discriminator/resblock_down_4/res2/Relu_grad/ReluGrad",12592352,12982464,0,0,25574816,319
ge_default_20210418075216_11,4,620,discriminator/resblock_down_4/res2/conv_0/l2_normalize,"discriminator/resblock_down_4/res2/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,discriminator/resblock_down_4/res2/conv_0/l2_normalize,discriminator/resblock_down_4/res2/conv_0/l2_normalize/Square,discriminator/resblock_down_4/res2/conv_0/l2_normalize/Sum,discriminator/resblock_down_4/res2/conv_0/l2_normalize/Rsqrt,discriminator/resblock_down_4/res2/conv_0/l2_normalize/Maximum",13856,13856,0,36,27748,322
ge_default_20210418075216_11,4,620,discriminator/resblock_down_4/res2/conv_0/l2_normalize_1,"discriminator/resblock_down_4/res2/conv_0/MatMul_1,discriminator/resblock_down_4/res2/conv_0/l2_normalize_1,discriminator/resblock_down_4/res2/conv_0/l2_normalize_1/Square,discriminator/resblock_down_4/res2/conv_0/l2_normalize_1/Sum,discriminator/resblock_down_4/res2/conv_0/l2_normalize_1/Rsqrt,discriminator/resblock_down_4/res2/conv_0/l2_normalize_1/Maximum",1568,1568,0,0,3136,324
ge_default_20210418075216_11,4,620,gradients/discriminator/resblock_down_4/res2/conv_0/truediv_grad/Neggradients/discriminator/resblock_down_4/res2/conv_0/truediv_grad/RealDiv_1gradients/discriminator/resblock_down_4/res2/conv_0/truediv_grad/RealDiv_2,"gradients/discriminator/resblock_down_4/res2/conv_0/truediv_grad/Neg,gradients/discriminator/resblock_down_4/res2/conv_0/truediv_grad/RealDiv_1,gradients/discriminator/resblock_down_4/res2/conv_0/truediv_grad/RealDiv_2",5308576,5308448,0,0,10617024,328
ge_default_20210418075216_11,4,620,discriminator/resblock_down_4/res2/conv_0/Conv2D,"discriminator/resblock_down_4/res2/conv_0/Conv2D,discriminator/resblock_down_4/res2/conv_0/Pad,discriminator/resblock_down_4/res2/conv_0/Reshape_1",8945728,6291488,0,0,15237216,335
ge_default_20210418075216_11,4,620,discriminator/resblock_down_4/skip/conv_0/l2_normalize,"discriminator/resblock_down_4/skip/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,discriminator/resblock_down_4/skip/conv_0/l2_normalize,discriminator/resblock_down_4/skip/conv_0/l2_normalize/Square,discriminator/resblock_down_4/skip/conv_0/l2_normalize/Sum,discriminator/resblock_down_4/skip/conv_0/l2_normalize/Rsqrt,discriminator/resblock_down_4/skip/conv_0/l2_normalize/Maximum",6944,6944,0,0,13888,338
ge_default_20210418075216_11,4,620,discriminator/resblock_down_4/skip/conv_0/l2_normalize_1,"discriminator/resblock_down_4/skip/conv_0/MatMul_1,discriminator/resblock_down_4/skip/conv_0/l2_normalize_1,discriminator/resblock_down_4/skip/conv_0/l2_normalize_1/Square,discriminator/resblock_down_4/skip/conv_0/l2_normalize_1/Sum,discriminator/resblock_down_4/skip/conv_0/l2_normalize_1/Rsqrt,discriminator/resblock_down_4/skip/conv_0/l2_normalize_1/Maximum",1568,1568,0,0,3136,340
ge_default_20210418075216_11,4,620,gradients/discriminator/resblock_down_4/skip/conv_0/truediv_grad/Neggradients/discriminator/resblock_down_4/skip/conv_0/truediv_grad/RealDiv_1gradients/discriminator/resblock_down_4/skip/conv_0/truediv_grad/RealDiv_2,"gradients/discriminator/resblock_down_4/skip/conv_0/truediv_grad/Neg,gradients/discriminator/resblock_down_4/skip/conv_0/truediv_grad/RealDiv_1,gradients/discriminator/resblock_down_4/skip/conv_0/truediv_grad/RealDiv_2",2654368,2654240,0,0,5308608,344
ge_default_20210418075216_11,4,620,discriminator/resblock_down_4/skip/conv_0/Conv2D,"discriminator/resblock_down_4/skip/conv_0/Conv2D,discriminator/resblock_down_4/skip/conv_0/Pad,discriminator/resblock_down_4/skip/conv_0/Reshape_1",13910080,6291488,0,0,20201568,351
ge_default_20210418075216_11,4,620,discriminator/resblock_down_8/res1/batch_norm/FusedBatchNormV3_Reduce,"discriminator/resblock_down_8/res1/batch_norm/AssignMovingAvg,discriminator/resblock_down_8/res1/batch_norm/AssignMovingAvg_1,discriminator/resblock_down_8/res1/batch_norm/AssignMovingAvg/mul,discriminator/resblock_down_8/res1/batch_norm/AssignMovingAvg_1/mul,discriminator/resblock_down_8/res1/batch_norm/AssignMovingAvg/sub_1,discriminator/resblock_down_8/res1/batch_norm/AssignMovingAvg_1/sub_1,discriminator/resblock_down_8/res1/batch_norm/FusedBatchNormV3",12582944,3136,0,0,12586080,354
ge_default_20210418075216_11,4,620,discriminator/resblock_down_8/res1/batch_norm/FusedBatchNormV3_Updatediscriminator/resblock_down_8/res1/Relu,"discriminator/resblock_down_8/res1/batch_norm/AssignMovingAvg,discriminator/resblock_down_8/res1/batch_norm/AssignMovingAvg_1,discriminator/resblock_down_8/res1/batch_norm/AssignMovingAvg/mul,discriminator/resblock_down_8/res1/batch_norm/AssignMovingAvg_1/mul,discriminator/resblock_down_8/res1/batch_norm/AssignMovingAvg/sub_1,discriminator/resblock_down_8/res1/batch_norm/AssignMovingAvg_1/sub_1,discriminator/resblock_down_8/res1/batch_norm/FusedBatchNormV3,discriminator/resblock_down_8/res1/Relu,ConstantFolding/gradients/discriminator/resblock_down_8/skip/conv_0/Conv2D_grad/ShapeN-matshapes-0,gradients/discriminator/resblock_down_8/res1/conv_0/Conv2D_grad/Conv2DBackpropInput,gradients/discriminator/resblock_down_8/res1/Relu_grad/ReluGrad",12592352,12982464,0,0,25574816,356
ge_default_20210418075216_11,4,620,discriminator/resblock_down_8/res1/conv_0/l2_normalize,"discriminator/resblock_down_8/res1/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,discriminator/resblock_down_8/res1/conv_0/l2_normalize,discriminator/resblock_down_8/res1/conv_0/l2_normalize/Square,discriminator/resblock_down_8/res1/conv_0/l2_normalize/Sum,discriminator/resblock_down_8/res1/conv_0/l2_normalize/Rsqrt,discriminator/resblock_down_8/res1/conv_0/l2_normalize/Maximum",13856,13856,0,36,27748,359
ge_default_20210418075216_11,4,620,discriminator/resblock_down_8/res1/conv_0/l2_normalize_1,"discriminator/resblock_down_8/res1/conv_0/MatMul_1,discriminator/resblock_down_8/res1/conv_0/l2_normalize_1,discriminator/resblock_down_8/res1/conv_0/l2_normalize_1/Square,discriminator/resblock_down_8/res1/conv_0/l2_normalize_1/Sum,discriminator/resblock_down_8/res1/conv_0/l2_normalize_1/Rsqrt,discriminator/resblock_down_8/res1/conv_0/l2_normalize_1/Maximum",3104,3104,0,0,6208,361
ge_default_20210418075216_11,4,620,gradients/discriminator/resblock_down_8/res1/conv_0/truediv_grad/Neggradients/discriminator/resblock_down_8/res1/conv_0/truediv_grad/RealDiv_1gradients/discriminator/resblock_down_8/res1/conv_0/truediv_grad/RealDiv_2,"gradients/discriminator/resblock_down_8/res1/conv_0/truediv_grad/Neg,gradients/discriminator/resblock_down_8/res1/conv_0/truediv_grad/RealDiv_1,gradients/discriminator/resblock_down_8/res1/conv_0/truediv_grad/RealDiv_2",10616992,10616864,0,0,21233856,365
ge_default_20210418075216_11,4,620,discriminator/resblock_down_8/res1/conv_0/Conv2D,"discriminator/resblock_down_8/res1/conv_0/Conv2D,discriminator/resblock_down_8/res1/conv_0/Pad,discriminator/resblock_down_8/res1/conv_0/Reshape_1",11599936,3145760,0,0,14745696,372
ge_default_20210418075216_11,4,620,discriminator/resblock_down_8/res2/batch_norm/FusedBatchNormV3_Reduce,"discriminator/resblock_down_8/res2/batch_norm/AssignMovingAvg,discriminator/resblock_down_8/res2/batch_norm/AssignMovingAvg_1,discriminator/resblock_down_8/res2/batch_norm/AssignMovingAvg/mul,discriminator/resblock_down_8/res2/batch_norm/AssignMovingAvg_1/mul,discriminator/resblock_down_8/res2/batch_norm/AssignMovingAvg/sub_1,discriminator/resblock_down_8/res2/batch_norm/AssignMovingAvg_1/sub_1,discriminator/resblock_down_8/res2/batch_norm/FusedBatchNormV3",6291488,6208,0,0,6297696,374
ge_default_20210418075216_11,4,620,discriminator/resblock_down_8/res2/batch_norm/FusedBatchNormV3_Updatediscriminator/resblock_down_8/res2/Relu,"discriminator/resblock_down_8/res2/batch_norm/AssignMovingAvg,discriminator/resblock_down_8/res2/batch_norm/AssignMovingAvg_1,discriminator/resblock_down_8/res2/batch_norm/AssignMovingAvg/mul,discriminator/resblock_down_8/res2/batch_norm/AssignMovingAvg_1/mul,discriminator/resblock_down_8/res2/batch_norm/AssignMovingAvg/sub_1,discriminator/resblock_down_8/res2/batch_norm/AssignMovingAvg_1/sub_1,discriminator/resblock_down_8/res2/batch_norm/FusedBatchNormV3,discriminator/resblock_down_8/res2/Relu,gradients/discriminator/resblock/res2/conv_0/Pad_grad/Reshape,gradients/discriminator/resblock_down_16/skip/conv_0/Pad_grad/Shape,gradients/discriminator/resblock_down_8/res2/conv_0/Pad_grad/Slice_1,gradients/discriminator/resblock_down_8/res2/Relu_grad/ReluGrad",6310112,6500544,0,0,12810656,375
ge_default_20210418075216_11,4,620,discriminator/resblock_down_8/res2/conv_0/l2_normalize,"discriminator/resblock_down_8/res2/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,discriminator/resblock_down_8/res2/conv_0/l2_normalize,discriminator/resblock_down_8/res2/conv_0/l2_normalize/Square,discriminator/resblock_down_8/res2/conv_0/l2_normalize/Sum,discriminator/resblock_down_8/res2/conv_0/l2_normalize/Rsqrt,discriminator/resblock_down_8/res2/conv_0/l2_normalize/Maximum",27680,27680,0,36,55396,378
ge_default_20210418075216_11,4,620,discriminator/resblock_down_8/res2/conv_0/l2_normalize_1,"discriminator/resblock_down_8/res2/conv_0/MatMul_1,discriminator/resblock_down_8/res2/conv_0/l2_normalize_1,discriminator/resblock_down_8/res2/conv_0/l2_normalize_1/Square,discriminator/resblock_down_8/res2/conv_0/l2_normalize_1/Sum,discriminator/resblock_down_8/res2/conv_0/l2_normalize_1/Rsqrt,discriminator/resblock_down_8/res2/conv_0/l2_normalize_1/Maximum",3104,3104,0,0,6208,380
ge_default_20210418075216_11,4,620,gradients/discriminator/resblock_down_8/res2/conv_0/truediv_grad/Neggradients/discriminator/resblock_down_8/res2/conv_0/truediv_grad/RealDiv_1gradients/discriminator/resblock_down_8/res2/conv_0/truediv_grad/RealDiv_2,"gradients/discriminator/resblock_down_8/res2/conv_0/truediv_grad/Neg,gradients/discriminator/resblock_down_8/res2/conv_0/truediv_grad/RealDiv_1,gradients/discriminator/resblock_down_8/res2/conv_0/truediv_grad/RealDiv_2",21233824,21233696,0,0,42467520,384
ge_default_20210418075216_11,4,620,discriminator/resblock_down_8/res2/conv_0/Conv2D,"discriminator/resblock_down_8/res2/conv_0/Conv2D,discriminator/resblock_down_8/res2/conv_0/Pad,discriminator/resblock_down_8/res2/conv_0/Reshape_1",13762624,3145760,0,0,16908384,391
ge_default_20210418075216_11,4,620,discriminator/resblock_down_8/skip/conv_0/l2_normalize,"discriminator/resblock_down_8/skip/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,discriminator/resblock_down_8/skip/conv_0/l2_normalize,discriminator/resblock_down_8/skip/conv_0/l2_normalize/Square,discriminator/resblock_down_8/skip/conv_0/l2_normalize/Sum,discriminator/resblock_down_8/skip/conv_0/l2_normalize/Rsqrt,discriminator/resblock_down_8/skip/conv_0/l2_normalize/Maximum",13856,13856,0,36,27748,394
ge_default_20210418075216_11,4,620,discriminator/resblock_down_8/skip/conv_0/l2_normalize_1,"discriminator/resblock_down_8/skip/conv_0/MatMul_1,discriminator/resblock_down_8/skip/conv_0/l2_normalize_1,discriminator/resblock_down_8/skip/conv_0/l2_normalize_1/Square,discriminator/resblock_down_8/skip/conv_0/l2_normalize_1/Sum,discriminator/resblock_down_8/skip/conv_0/l2_normalize_1/Rsqrt,discriminator/resblock_down_8/skip/conv_0/l2_normalize_1/Maximum",3104,3104,0,0,6208,396
ge_default_20210418075216_11,4,620,gradients/discriminator/resblock_down_8/skip/conv_0/truediv_grad/Neggradients/discriminator/resblock_down_8/skip/conv_0/truediv_grad/RealDiv_1gradients/discriminator/resblock_down_8/skip/conv_0/truediv_grad/RealDiv_2,"gradients/discriminator/resblock_down_8/skip/conv_0/truediv_grad/Neg,gradients/discriminator/resblock_down_8/skip/conv_0/truediv_grad/RealDiv_1,gradients/discriminator/resblock_down_8/skip/conv_0/truediv_grad/RealDiv_2",10616992,10616864,0,0,21233856,400
ge_default_20210418075216_11,4,455,discriminator/resblock_down_8/skip/conv_0/Conv2D,"discriminator/resblock_down_8/skip/conv_0/Conv2D,discriminator/resblock_down_8/skip/conv_0/Pad,discriminator/resblock_down_8/skip/conv_0/Reshape_1",11599936,3145760,0,0,14745696,353
ge_default_20210418075216_11,4,455,discriminator/resblock_down_16/res1/batch_norm/FusedBatchNormV3_Updatediscriminator/resblock_down_16/res1/Relu,"discriminator/resblock_down_16/res1/batch_norm/AssignMovingAvg,discriminator/resblock_down_16/res1/batch_norm/AssignMovingAvg_1,discriminator/resblock_down_16/res1/batch_norm/AssignMovingAvg/mul,discriminator/resblock_down_16/res1/batch_norm/AssignMovingAvg_1/mul,discriminator/resblock_down_16/res1/batch_norm/AssignMovingAvg/sub_1,discriminator/resblock_down_16/res1/batch_norm/AssignMovingAvg_1/sub_1,discriminator/resblock_down_16/res1/batch_norm/FusedBatchNormV3,discriminator/resblock_down_16/res1/Relu,ConstantFolding/gradients/discriminator/resblock_down_16/skip/conv_0/Conv2D_grad/ShapeN-matshapes-0,gradients/discriminator/resblock_down_16/res1/conv_0/Conv2D_grad/Conv2DBackpropInput,gradients/discriminator/resblock_down_16/res1/Relu_grad/ReluGrad",6310112,6500544,0,0,12810656,358
ge_default_20210418075216_11,4,455,discriminator/resblock_down_16/res1/conv_0/l2_normalize_1,"discriminator/resblock_down_16/res1/conv_0/MatMul_1,discriminator/resblock_down_16/res1/conv_0/l2_normalize_1,discriminator/resblock_down_16/res1/conv_0/l2_normalize_1/Square,discriminator/resblock_down_16/res1/conv_0/l2_normalize_1/Sum,discriminator/resblock_down_16/res1/conv_0/l2_normalize_1/Rsqrt,discriminator/resblock_down_16/res1/conv_0/l2_normalize_1/Maximum",6176,6176,0,0,12352,363
ge_default_20210418075216_11,4,455,gradients/discriminator/resblock_down_16/res1/conv_0/truediv_grad/Neggradients/discriminator/resblock_down_16/res1/conv_0/truediv_grad/RealDiv_1gradients/discriminator/resblock_down_16/res1/conv_0/truediv_grad/RealDiv_2,"gradients/discriminator/resblock_down_16/res1/conv_0/truediv_grad/Neg,gradients/discriminator/resblock_down_16/res1/conv_0/truediv_grad/RealDiv_1,gradients/discriminator/resblock_down_16/res1/conv_0/truediv_grad/RealDiv_2",42467488,42467360,0,0,84934848,367
ge_default_20210418075216_11,4,455,discriminator/resblock_down_16/res2/batch_norm/FusedBatchNormV3_Reduce,"discriminator/resblock_down_16/res2/batch_norm/AssignMovingAvg,discriminator/resblock_down_16/res2/batch_norm/AssignMovingAvg_1,discriminator/resblock_down_16/res2/batch_norm/AssignMovingAvg/mul,discriminator/resblock_down_16/res2/batch_norm/AssignMovingAvg_1/mul,discriminator/resblock_down_16/res2/batch_norm/AssignMovingAvg/sub_1,discriminator/resblock_down_16/res2/batch_norm/AssignMovingAvg_1/sub_1,discriminator/resblock_down_16/res2/batch_norm/FusedBatchNormV3",3145760,12352,0,0,3158112,376
ge_default_20210418075216_11,4,455,discriminator/resblock_down_16/res2/batch_norm/FusedBatchNormV3_Updatediscriminator/resblock_down_16/res2/Relu,"discriminator/resblock_down_16/res2/batch_norm/AssignMovingAvg,discriminator/resblock_down_16/res2/batch_norm/AssignMovingAvg_1,discriminator/resblock_down_16/res2/batch_norm/AssignMovingAvg/mul,discriminator/resblock_down_16/res2/batch_norm/AssignMovingAvg_1/mul,discriminator/resblock_down_16/res2/batch_norm/AssignMovingAvg/sub_1,discriminator/resblock_down_16/res2/batch_norm/AssignMovingAvg_1/sub_1,discriminator/resblock_down_16/res2/batch_norm/FusedBatchNormV3,discriminator/resblock_down_16/res2/Relu,gradients/discriminator/resblock/res2/conv_0/Pad_grad/Reshape,gradients/discriminator/resblock/res2/conv_0/Pad_grad/Shape,gradients/discriminator/resblock_down_16/res2/conv_0/Pad_grad/Slice_1,gradients/discriminator/resblock_down_16/res2/Relu_grad/ReluGrad",3182816,3268800,0,0,6451616,377
ge_default_20210418075216_11,4,455,discriminator/resblock_down_16/res2/conv_0/l2_normalize_1,"discriminator/resblock_down_16/res2/conv_0/MatMul_1,discriminator/resblock_down_16/res2/conv_0/l2_normalize_1,discriminator/resblock_down_16/res2/conv_0/l2_normalize_1/Square,discriminator/resblock_down_16/res2/conv_0/l2_normalize_1/Sum,discriminator/resblock_down_16/res2/conv_0/l2_normalize_1/Rsqrt,discriminator/resblock_down_16/res2/conv_0/l2_normalize_1/Maximum",6176,6176,0,0,12352,382
ge_default_20210418075216_11,4,455,gradients/discriminator/resblock_down_16/res2/conv_0/truediv_grad/Neggradients/discriminator/resblock_down_16/res2/conv_0/truediv_grad/RealDiv_1gradients/discriminator/resblock_down_16/res2/conv_0/truediv_grad/RealDiv_2,"gradients/discriminator/resblock_down_16/res2/conv_0/truediv_grad/Neg,gradients/discriminator/resblock_down_16/res2/conv_0/truediv_grad/RealDiv_1,gradients/discriminator/resblock_down_16/res2/conv_0/truediv_grad/RealDiv_2",84934816,84934688,0,0,169869504,386
ge_default_20210418075216_11,4,455,discriminator/resblock_down_16/res2/conv_0/Conv2D,"discriminator/resblock_down_16/res2/conv_0/Conv2D,discriminator/resblock_down_16/res2/conv_0/Pad,discriminator/resblock_down_16/res2/conv_0/Reshape_1",44040256,1572896,0,0,45613152,393
ge_default_20210418075216_11,4,455,discriminator/resblock_down_16/skip/conv_0/l2_normalize_1,"discriminator/resblock_down_16/skip/conv_0/MatMul_1,discriminator/resblock_down_16/skip/conv_0/l2_normalize_1,discriminator/resblock_down_16/skip/conv_0/l2_normalize_1/Square,discriminator/resblock_down_16/skip/conv_0/l2_normalize_1/Sum,discriminator/resblock_down_16/skip/conv_0/l2_normalize_1/Rsqrt,discriminator/resblock_down_16/skip/conv_0/l2_normalize_1/Maximum",6176,6176,0,0,12352,398
ge_default_20210418075216_11,4,455,gradients/discriminator/resblock_down_16/skip/conv_0/truediv_grad/Neggradients/discriminator/resblock_down_16/skip/conv_0/truediv_grad/RealDiv_1gradients/discriminator/resblock_down_16/skip/conv_0/truediv_grad/RealDiv_2,"gradients/discriminator/resblock_down_16/skip/conv_0/truediv_grad/Neg,gradients/discriminator/resblock_down_16/skip/conv_0/truediv_grad/RealDiv_1,gradients/discriminator/resblock_down_16/skip/conv_0/truediv_grad/RealDiv_2",42467488,42467360,0,0,84934848,402
ge_default_20210418075216_11,4,455,discriminator/resblock_down_16/skip/conv_0/Conv2D,"discriminator/resblock_down_16/skip/conv_0/Conv2D,discriminator/resblock_down_16/skip/conv_0/Pad,discriminator/resblock_down_16/skip/conv_0/Reshape_1",24379456,1572896,0,0,25952352,409
ge_default_20210418075216_11,4,455,discriminator/resblock/res1/conv_0/l2_normalize,"discriminator/resblock/res1/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,discriminator/resblock/res1/conv_0/l2_normalize,discriminator/resblock/res1/conv_0/l2_normalize/Square,discriminator/resblock/res1/conv_0/l2_normalize/Sum,discriminator/resblock/res1/conv_0/l2_normalize/Rsqrt,discriminator/resblock/res1/conv_0/l2_normalize/Maximum",55328,55328,0,36,110692,414
ge_default_20210418075216_11,4,455,discriminator/resblock/res1/conv_0/l2_normalize_1,"discriminator/resblock/res1/conv_0/MatMul_1,discriminator/resblock/res1/conv_0/l2_normalize_1,discriminator/resblock/res1/conv_0/l2_normalize_1/Square,discriminator/resblock/res1/conv_0/l2_normalize_1/Sum,discriminator/resblock/res1/conv_0/l2_normalize_1/Rsqrt,discriminator/resblock/res1/conv_0/l2_normalize_1/Maximum",6176,6176,0,0,12352,416
ge_default_20210418075216_11,4,455,gradients/discriminator/resblock/res1/conv_0/truediv_grad/Neggradients/discriminator/resblock/res1/conv_0/truediv_grad/RealDiv_1gradients/discriminator/resblock/res1/conv_0/truediv_grad/RealDiv_2,"gradients/discriminator/resblock/res1/conv_0/truediv_grad/Neg,gradients/discriminator/resblock/res1/conv_0/truediv_grad/RealDiv_1,gradients/discriminator/resblock/res1/conv_0/truediv_grad/RealDiv_2",84934816,84934688,0,0,169869504,420
ge_default_20210418075216_11,4,455,discriminator/resblock/res1/conv_0/Conv2D,"discriminator/resblock/res1/conv_0/Conv2D,discriminator/resblock/res1/conv_0/Pad,discriminator/resblock/res1/conv_0/Reshape_1",44040256,1572896,0,0,45613152,427
ge_default_20210418075216_11,4,455,discriminator/resblock/res1/batch_norm/FusedBatchNormV3_Reduce,"discriminator/resblock/res1/batch_norm/AssignMovingAvg,discriminator/resblock/res1/batch_norm/AssignMovingAvg_1,discriminator/resblock/res1/batch_norm/AssignMovingAvg/mul,discriminator/resblock/res1/batch_norm/AssignMovingAvg_1/mul,discriminator/resblock/res1/batch_norm/AssignMovingAvg/sub_1,discriminator/resblock/res1/batch_norm/AssignMovingAvg_1/sub_1,discriminator/resblock/res1/batch_norm/FusedBatchNormV3",3145760,12352,0,0,3158112,429
ge_default_20210418075216_11,4,455,discriminator/resblock/res1/batch_norm/FusedBatchNormV3_Updatediscriminator/resblock/res1/Relu,"discriminator/resblock/res1/batch_norm/AssignMovingAvg,discriminator/resblock/res1/batch_norm/AssignMovingAvg_1,discriminator/resblock/res1/batch_norm/AssignMovingAvg/mul,discriminator/resblock/res1/batch_norm/AssignMovingAvg_1/mul,discriminator/resblock/res1/batch_norm/AssignMovingAvg/sub_1,discriminator/resblock/res1/batch_norm/AssignMovingAvg_1/sub_1,discriminator/resblock/res1/batch_norm/FusedBatchNormV3,discriminator/resblock/res1/Relu,ConstantFolding/gradients/discriminator/resblock/res2/conv_0/Conv2D_grad/ShapeN-matshapes-0,gradients/discriminator/resblock/res2/conv_0/Conv2D_grad/Conv2DBackpropInput,gradients/discriminator/resblock/res1/Relu_grad/ReluGrad",3182816,3268800,0,0,6451616,430
ge_default_20210418075216_11,4,455,discriminator/resblock/res2/conv_0/l2_normalize,"discriminator/resblock/res2/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,discriminator/resblock/res2/conv_0/l2_normalize,discriminator/resblock/res2/conv_0/l2_normalize/Square,discriminator/resblock/res2/conv_0/l2_normalize/Sum,discriminator/resblock/res2/conv_0/l2_normalize/Rsqrt,discriminator/resblock/res2/conv_0/l2_normalize/Maximum",55328,55328,0,36,110692,433
ge_default_20210418075216_11,4,455,discriminator/resblock/res2/conv_0/l2_normalize_1,"discriminator/resblock/res2/conv_0/MatMul_1,discriminator/resblock/res2/conv_0/l2_normalize_1,discriminator/resblock/res2/conv_0/l2_normalize_1/Square,discriminator/resblock/res2/conv_0/l2_normalize_1/Sum,discriminator/resblock/res2/conv_0/l2_normalize_1/Rsqrt,discriminator/resblock/res2/conv_0/l2_normalize_1/Maximum",6176,6176,0,0,12352,435
ge_default_20210418075216_11,4,455,gradients/discriminator/resblock/res2/conv_0/truediv_grad/Neggradients/discriminator/resblock/res2/conv_0/truediv_grad/RealDiv_1gradients/discriminator/resblock/res2/conv_0/truediv_grad/RealDiv_2,"gradients/discriminator/resblock/res2/conv_0/truediv_grad/Neg,gradients/discriminator/resblock/res2/conv_0/truediv_grad/RealDiv_1,gradients/discriminator/resblock/res2/conv_0/truediv_grad/RealDiv_2",84934816,84934688,0,0,169869504,439
ge_default_20210418075216_11,4,455,discriminator/resblock/res2/conv_0/Conv2D,"discriminator/resblock/res2/conv_0/Conv2D,discriminator/resblock/res2/conv_0/Pad,discriminator/resblock/res2/conv_0/Reshape_1",44040256,1572896,0,0,45613152,446
ge_default_20210418075216_11,4,455,discriminator/resblock/res2/batch_norm/FusedBatchNormV3_Reduce,"discriminator/resblock/res2/batch_norm/AssignMovingAvg,discriminator/resblock/res2/batch_norm/AssignMovingAvg_1,discriminator/resblock/res2/batch_norm/AssignMovingAvg/mul,discriminator/resblock/res2/batch_norm/AssignMovingAvg_1/mul,discriminator/resblock/res2/batch_norm/AssignMovingAvg/sub_1,discriminator/resblock/res2/batch_norm/AssignMovingAvg_1/sub_1,discriminator/resblock/res2/batch_norm/FusedBatchNormV3",3145760,12352,0,0,3158112,448
