Model Name,Model ID,Stream ID,Fusion Op,Original Ops,Memory Input(Bytes),Memory Output(Bytes),Memory Weight(Bytes),Memory Workspace(Bytes),Memory Total(Bytes),Task IDs
ge_default_20210422101910_41,6,370,generator_1/resblock_up_8/skip/deconv_0/l2_normalize,"generator_1/resblock_up_8/skip/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/resblock_up_8/skip/deconv_0/l2_normalize,generator_1/resblock_up_8/skip/deconv_0/l2_normalize/Rsqrt,generator_1/resblock_up_8/skip/deconv_0/l2_normalize/Sum,generator_1/resblock_up_8/skip/deconv_0/l2_normalize/Maximum,generator_1/resblock_up_8/skip/deconv_0/l2_normalize/Square",13856,13856,0,27716,55428,23
ge_default_20210422101910_41,6,370,generator_1/resblock_up_8/skip/deconv_0/l2_normalize_1,"generator_1/resblock_up_8/skip/deconv_0/MatMul_1,generator_1/resblock_up_8/skip/deconv_0/l2_normalize_1,generator_1/resblock_up_8/skip/deconv_0/l2_normalize_1/Rsqrt,generator_1/resblock_up_8/skip/deconv_0/l2_normalize_1/Sum,generator_1/resblock_up_8/skip/deconv_0/l2_normalize_1/Maximum,generator_1/resblock_up_8/skip/deconv_0/l2_normalize_1/Square",3104,3104,0,0,6208,27
ge_default_20210422101910_41,6,370,generator_1/resblock_up_1/res2/batch_norm/beta/dense/MatMul,"generator/resblock_up_1/res2/batch_norm/beta/dense/bias,generator_1/resblock_up_1/res2/batch_norm/beta/dense/BiasAdd,generator_1/resblock_up_1/res2/batch_norm/beta/dense/MatMul",10528,12320,0,0,22848,40
ge_default_20210422101910_41,6,370,generator_1/resblock_up_4/res1/batch_norm/beta/dense/MatMul,"generator/resblock_up_4/res1/batch_norm/beta/dense/bias,generator_1/resblock_up_4/res1/batch_norm/beta/dense/BiasAdd,generator_1/resblock_up_4/res1/batch_norm/beta/dense/MatMul",54880,98336,0,0,153216,47
ge_default_20210422101910_41,6,370,generator_1/resblock_up_1/res2/batch_norm/gamma/dense/MatMul,"generator/resblock_up_1/res2/batch_norm/gamma/dense/bias,generator_1/resblock_up_1/res2/batch_norm/gamma/dense/BiasAdd,generator_1/resblock_up_1/res2/batch_norm/gamma/dense/MatMul",10528,12320,0,0,22848,50
ge_default_20210422101910_41,6,370,generator_1/resblock_up_4/res1/batch_norm/gamma/dense/MatMul,"generator/resblock_up_4/res1/batch_norm/gamma/dense/bias,generator_1/resblock_up_4/res1/batch_norm/gamma/dense/BiasAdd,generator_1/resblock_up_4/res1/batch_norm/gamma/dense/MatMul",54880,98336,0,0,153216,53
ge_default_20210422101910_41,6,370,generator_1/resblock_up_1/res2/deconv_0/l2_normalize,"generator_1/resblock_up_1/res2/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/resblock_up_1/res2/deconv_0/l2_normalize,generator_1/resblock_up_1/res2/deconv_0/l2_normalize/Rsqrt,generator_1/resblock_up_1/res2/deconv_0/l2_normalize/Sum,generator_1/resblock_up_1/res2/deconv_0/l2_normalize/Maximum,generator_1/resblock_up_1/res2/deconv_0/l2_normalize/Square",1760,1760,0,0,3520,63
ge_default_20210422101910_41,6,370,generator_1/resblock_up_1/res2/deconv_0/l2_normalize_1,"generator_1/resblock_up_1/res2/deconv_0/MatMul_1,generator_1/resblock_up_1/res2/deconv_0/l2_normalize_1,generator_1/resblock_up_1/res2/deconv_0/l2_normalize_1/Rsqrt,generator_1/resblock_up_1/res2/deconv_0/l2_normalize_1/Sum,generator_1/resblock_up_1/res2/deconv_0/l2_normalize_1/Maximum,generator_1/resblock_up_1/res2/deconv_0/l2_normalize_1/Square",224,224,0,0,448,67
ge_default_20210422101910_41,6,370,generator_1/resblock_up_4/res1/deconv_0/l2_normalize,"generator_1/resblock_up_4/res1/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/resblock_up_4/res1/deconv_0/l2_normalize,generator_1/resblock_up_4/res1/deconv_0/l2_normalize/Rsqrt,generator_1/resblock_up_4/res1/deconv_0/l2_normalize/Sum,generator_1/resblock_up_4/res1/deconv_0/l2_normalize/Maximum,generator_1/resblock_up_4/res1/deconv_0/l2_normalize/Square",6944,6944,0,13892,27780,79
ge_default_20210422101910_41,6,370,generator_1/resblock_up_4/res1/deconv_0/l2_normalize_1,"generator_1/resblock_up_4/res1/deconv_0/MatMul_1,generator_1/resblock_up_4/res1/deconv_0/l2_normalize_1,generator_1/resblock_up_4/res1/deconv_0/l2_normalize_1/Rsqrt,generator_1/resblock_up_4/res1/deconv_0/l2_normalize_1/Sum,generator_1/resblock_up_4/res1/deconv_0/l2_normalize_1/Maximum,generator_1/resblock_up_4/res1/deconv_0/l2_normalize_1/Square",1568,1568,0,0,3136,83
ge_default_20210422101910_41,6,370,generator_1/resblock_up_4/res2/batch_norm/beta/dense/MatMul,"generator/resblock_up_4/res2/batch_norm/beta/dense/bias,generator_1/resblock_up_4/res2/batch_norm/beta/dense/BiasAdd,generator_1/resblock_up_4/res2/batch_norm/beta/dense/MatMul",29536,49184,0,0,78720,98
ge_default_20210422101910_41,6,370,generator_1/resblock_up_1/skip/deconv_0/l2_normalize,"generator_1/resblock_up_1/skip/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/resblock_up_1/skip/deconv_0/l2_normalize,generator_1/resblock_up_1/skip/deconv_0/l2_normalize/Rsqrt,generator_1/resblock_up_1/skip/deconv_0/l2_normalize/Sum,generator_1/resblock_up_1/skip/deconv_0/l2_normalize/Maximum,generator_1/resblock_up_1/skip/deconv_0/l2_normalize/Square",1760,1760,0,0,3520,104
ge_default_20210422101910_41,6,370,generator_1/resblock_up_1/skip/deconv_0/l2_normalize_1,"generator_1/resblock_up_1/skip/deconv_0/MatMul_1,generator_1/resblock_up_1/skip/deconv_0/l2_normalize_1,generator_1/resblock_up_1/skip/deconv_0/l2_normalize_1/Rsqrt,generator_1/resblock_up_1/skip/deconv_0/l2_normalize_1/Sum,generator_1/resblock_up_1/skip/deconv_0/l2_normalize_1/Maximum,generator_1/resblock_up_1/skip/deconv_0/l2_normalize_1/Square",416,416,0,0,832,108
ge_default_20210422101910_41,6,370,generator_1/resblock_up_4/res2/batch_norm/gamma/dense/MatMul,"generator/resblock_up_4/res2/batch_norm/gamma/dense/bias,generator_1/resblock_up_4/res2/batch_norm/gamma/dense/BiasAdd,generator_1/resblock_up_4/res2/batch_norm/gamma/dense/MatMul",29536,49184,0,0,78720,117
ge_default_20210422101910_41,6,370,generator_1/resblock_up_4/res2/deconv_0/l2_normalize,"generator_1/resblock_up_4/res2/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/resblock_up_4/res2/deconv_0/l2_normalize,generator_1/resblock_up_4/res2/deconv_0/l2_normalize/Rsqrt,generator_1/resblock_up_4/res2/deconv_0/l2_normalize/Sum,generator_1/resblock_up_4/res2/deconv_0/l2_normalize/Maximum,generator_1/resblock_up_4/res2/deconv_0/l2_normalize/Square",6944,6944,0,13892,27780,125
ge_default_20210422101910_41,6,370,generator_1/resblock_up_4/res2/deconv_0/l2_normalize_1,"generator_1/resblock_up_4/res2/deconv_0/MatMul_1,generator_1/resblock_up_4/res2/deconv_0/l2_normalize_1,generator_1/resblock_up_4/res2/deconv_0/l2_normalize_1/Rsqrt,generator_1/resblock_up_4/res2/deconv_0/l2_normalize_1/Sum,generator_1/resblock_up_4/res2/deconv_0/l2_normalize_1/Maximum,generator_1/resblock_up_4/res2/deconv_0/l2_normalize_1/Square",800,800,0,0,1600,129
ge_default_20210422101910_41,6,370,generator_1/G_logit/l2_normalize,"generator_1/G_logit/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/G_logit/l2_normalize,generator_1/G_logit/l2_normalize/Rsqrt,generator_1/G_logit/l2_normalize/Sum,generator_1/G_logit/l2_normalize/Maximum,generator_1/G_logit/l2_normalize/Square",1760,1760,0,0,3520,143
ge_default_20210422101910_41,6,370,generator_1/G_logit/l2_normalize_1,"generator_1/G_logit/MatMul_1,generator_1/G_logit/l2_normalize_1,generator_1/G_logit/l2_normalize_1/Rsqrt,generator_1/G_logit/l2_normalize_1/Sum,generator_1/G_logit/l2_normalize_1/Maximum,generator_1/G_logit/l2_normalize_1/Square",64,64,0,80,208,147
ge_default_20210422101910_41,6,370,generator_1/resblock_up_4/skip/deconv_0/l2_normalize,"generator_1/resblock_up_4/skip/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/resblock_up_4/skip/deconv_0/l2_normalize,generator_1/resblock_up_4/skip/deconv_0/l2_normalize/Rsqrt,generator_1/resblock_up_4/skip/deconv_0/l2_normalize/Sum,generator_1/resblock_up_4/skip/deconv_0/l2_normalize/Maximum,generator_1/resblock_up_4/skip/deconv_0/l2_normalize/Square",6944,6944,0,13892,27780,161
ge_default_20210422101910_41,6,370,generator_1/resblock_up_4/skip/deconv_0/l2_normalize_1,"generator_1/resblock_up_4/skip/deconv_0/MatMul_1,generator_1/resblock_up_4/skip/deconv_0/l2_normalize_1,generator_1/resblock_up_4/skip/deconv_0/l2_normalize_1/Rsqrt,generator_1/resblock_up_4/skip/deconv_0/l2_normalize_1/Sum,generator_1/resblock_up_4/skip/deconv_0/l2_normalize_1/Maximum,generator_1/resblock_up_4/skip/deconv_0/l2_normalize_1/Square",1568,1568,0,0,3136,165
ge_default_20210422101910_41,6,370,generator_1/resblock_up_2/res1/batch_norm/beta/dense/MatMul,"generator/resblock_up_2/res1/batch_norm/beta/dense/bias,generator_1/resblock_up_2/res1/batch_norm/beta/dense/BiasAdd,generator_1/resblock_up_2/res1/batch_norm/beta/dense/MatMul",29536,49184,0,0,78720,178
ge_default_20210422101910_41,6,370,generator_1/resblock_up_2/res1/batch_norm/gamma/dense/MatMul,"generator/resblock_up_2/res1/batch_norm/gamma/dense/bias,generator_1/resblock_up_2/res1/batch_norm/gamma/dense/BiasAdd,generator_1/resblock_up_2/res1/batch_norm/gamma/dense/MatMul",29536,49184,0,0,78720,181
ge_default_20210422101910_41,6,370,generator_1/dense/l2_normalize,"generator_1/dense/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/dense/l2_normalize,generator_1/dense/l2_normalize/Rsqrt,generator_1/dense/l2_normalize/Sum,generator_1/dense/l2_normalize/Maximum,generator_1/dense/l2_normalize/Square",96,96,0,148,340,188
ge_default_20210422101910_41,6,370,generator_1/dense/l2_normalize_1,"generator_1/dense/MatMul_1,generator_1/dense/l2_normalize_1,generator_1/dense/l2_normalize_1/Rsqrt,generator_1/dense/l2_normalize_1/Sum,generator_1/dense/l2_normalize_1/Maximum,generator_1/dense/l2_normalize_1/Square",49184,49184,0,98372,196740,192
ge_default_20210422101910_41,6,370,generator_1/resblock_up_2/res1/deconv_0/l2_normalize,"generator_1/resblock_up_2/res1/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/resblock_up_2/res1/deconv_0/l2_normalize,generator_1/resblock_up_2/res1/deconv_0/l2_normalize/Rsqrt,generator_1/resblock_up_2/res1/deconv_0/l2_normalize/Sum,generator_1/resblock_up_2/res1/deconv_0/l2_normalize/Maximum,generator_1/resblock_up_2/res1/deconv_0/l2_normalize/Square",3488,3488,0,0,6976,208
ge_default_20210422101910_41,6,370,generator_1/resblock_up_2/res1/deconv_0/l2_normalize_1,"generator_1/resblock_up_2/res1/deconv_0/MatMul_1,generator_1/resblock_up_2/res1/deconv_0/l2_normalize_1,generator_1/resblock_up_2/res1/deconv_0/l2_normalize_1/Rsqrt,generator_1/resblock_up_2/res1/deconv_0/l2_normalize_1/Sum,generator_1/resblock_up_2/res1/deconv_0/l2_normalize_1/Maximum,generator_1/resblock_up_2/res1/deconv_0/l2_normalize_1/Square",800,800,0,0,1600,212
ge_default_20210422101910_41,6,370,generator_1/resblock_up_16/res1/batch_norm/beta/dense/MatMul,"generator/resblock_up_16/res1/batch_norm/beta/dense/bias,generator_1/resblock_up_16/res1/batch_norm/beta/dense/BiasAdd,generator_1/resblock_up_16/res1/batch_norm/beta/dense/MatMul",105568,196640,0,0,302208,225
ge_default_20210422101910_41,6,370,generator_1/resblock_up_16/res1/batch_norm/gamma/dense/MatMul,"generator/resblock_up_16/res1/batch_norm/gamma/dense/bias,generator_1/resblock_up_16/res1/batch_norm/gamma/dense/BiasAdd,generator_1/resblock_up_16/res1/batch_norm/gamma/dense/MatMul",105568,196640,0,0,302208,228
ge_default_20210422101910_41,6,370,generator_1/resblock_up_16/res1/batch_norm/batchnorm/mulgenerator_1/resblock_up_16/res1/batch_norm/batchnorm/mul_1generator_1/resblock_up_16/res1/batch_norm/batchnorm/mul_2generator_1/resblock_up_16/res1/batch_norm/batchnorm/subgenerator_1/resblock_up_16/res1/batch_norm/batchnorm/add_1generator_1/resblock_up_16/res1/Relu,"generator_1/resblock_up_16/res1/batch_norm/batchnorm/mul,generator_1/resblock_up_16/res1/batch_norm/batchnorm/mul_1,generator_1/resblock_up_16/res1/batch_norm/batchnorm/mul_2,generator_1/resblock_up_16/res1/batch_norm/batchnorm/sub,generator_1/resblock_up_16/res1/batch_norm/batchnorm/add_1,generator_1/resblock_up_16/res1/Relu",3545248,3145760,0,0,6691008,231
ge_default_20210422101910_41,6,370,generator_1/resblock_up_2/res2/batch_norm/beta/dense/MatMul,"generator/resblock_up_2/res2/batch_norm/beta/dense/bias,generator_1/resblock_up_2/res2/batch_norm/beta/dense/BiasAdd,generator_1/resblock_up_2/res2/batch_norm/beta/dense/MatMul",16864,24608,0,0,41472,236
ge_default_20210422101910_41,6,370,generator_1/resblock_up_2/res2/batch_norm/gamma/dense/MatMul,"generator/resblock_up_2/res2/batch_norm/gamma/dense/bias,generator_1/resblock_up_2/res2/batch_norm/gamma/dense/BiasAdd,generator_1/resblock_up_2/res2/batch_norm/gamma/dense/MatMul",16864,24608,0,0,41472,239
ge_default_20210422101910_41,6,370,generator_1/resblock_up_16/res1/deconv_0/l2_normalize,"generator_1/resblock_up_16/res1/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/resblock_up_16/res1/deconv_0/l2_normalize,generator_1/resblock_up_16/res1/deconv_0/l2_normalize/Rsqrt,generator_1/resblock_up_16/res1/deconv_0/l2_normalize/Sum,generator_1/resblock_up_16/res1/deconv_0/l2_normalize/Maximum,generator_1/resblock_up_16/res1/deconv_0/l2_normalize/Square",27680,27680,0,55364,110724,247
ge_default_20210422101910_41,6,370,generator_1/resblock_up_16/res1/deconv_0/l2_normalize_1,"generator_1/resblock_up_16/res1/deconv_0/MatMul_1,generator_1/resblock_up_16/res1/deconv_0/l2_normalize_1,generator_1/resblock_up_16/res1/deconv_0/l2_normalize_1/Rsqrt,generator_1/resblock_up_16/res1/deconv_0/l2_normalize_1/Sum,generator_1/resblock_up_16/res1/deconv_0/l2_normalize_1/Maximum,generator_1/resblock_up_16/res1/deconv_0/l2_normalize_1/Square",3104,3104,0,0,6208,251
ge_default_20210422101910_41,6,370,generator_1/resblock_up_16/res1/deconv_0/conv2d_transpose,"generator_1/resblock_up_16/res2/deconv_0/conv2d_transpose/input_sizes,generator_1/resblock_up_16/res1/deconv_0/conv2d_transpose",45613120,12582944,0,0,58196064,260
ge_default_20210422101910_41,6,370,generator_1/resblock_up_2/res2/deconv_0/l2_normalize,"generator_1/resblock_up_2/res2/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/resblock_up_2/res2/deconv_0/l2_normalize,generator_1/resblock_up_2/res2/deconv_0/l2_normalize/Rsqrt,generator_1/resblock_up_2/res2/deconv_0/l2_normalize/Sum,generator_1/resblock_up_2/res2/deconv_0/l2_normalize/Maximum,generator_1/resblock_up_2/res2/deconv_0/l2_normalize/Square",3488,3488,0,0,6976,270
ge_default_20210422101910_41,6,370,generator_1/resblock_up_2/res2/deconv_0/l2_normalize_1,"generator_1/resblock_up_2/res2/deconv_0/MatMul_1,generator_1/resblock_up_2/res2/deconv_0/l2_normalize_1,generator_1/resblock_up_2/res2/deconv_0/l2_normalize_1/Rsqrt,generator_1/resblock_up_2/res2/deconv_0/l2_normalize_1/Sum,generator_1/resblock_up_2/res2/deconv_0/l2_normalize_1/Maximum,generator_1/resblock_up_2/res2/deconv_0/l2_normalize_1/Square",416,416,0,0,832,274
ge_default_20210422101910_41,6,370,generator_1/resblock_up_16/res2/batch_norm/beta/dense/MatMul,"generator/resblock_up_16/res2/batch_norm/beta/dense/bias,generator_1/resblock_up_16/res2/batch_norm/beta/dense/BiasAdd,generator_1/resblock_up_16/res2/batch_norm/beta/dense/MatMul",105568,196640,0,0,302208,283
ge_default_20210422101910_41,6,370,generator_1/resblock_up_16/res2/batch_norm/gamma/dense/MatMul,"generator/resblock_up_16/res2/batch_norm/gamma/dense/bias,generator_1/resblock_up_16/res2/batch_norm/gamma/dense/BiasAdd,generator_1/resblock_up_16/res2/batch_norm/gamma/dense/MatMul",105568,196640,0,0,302208,286
ge_default_20210422101910_41,6,370,generator_1/resblock_up_16/res2/batch_norm/batchnorm/mulgenerator_1/resblock_up_16/res2/batch_norm/batchnorm/mul_1generator_1/resblock_up_16/res2/batch_norm/batchnorm/mul_2generator_1/resblock_up_16/res2/batch_norm/batchnorm/subgenerator_1/resblock_up_16/res2/batch_norm/batchnorm/add_1generator_1/resblock_up_16/res2/Relu,"generator_1/resblock_up_16/res2/batch_norm/batchnorm/mul,generator_1/resblock_up_16/res2/batch_norm/batchnorm/mul_1,generator_1/resblock_up_16/res2/batch_norm/batchnorm/mul_2,generator_1/resblock_up_16/res2/batch_norm/batchnorm/sub,generator_1/resblock_up_16/res2/batch_norm/batchnorm/add_1,generator_1/resblock_up_16/res2/Relu",12982432,12582944,0,0,25565376,289
ge_default_20210422101910_41,6,370,generator_1/resblock_up_2/skip/deconv_0/l2_normalize,"generator_1/resblock_up_2/skip/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/resblock_up_2/skip/deconv_0/l2_normalize,generator_1/resblock_up_2/skip/deconv_0/l2_normalize/Rsqrt,generator_1/resblock_up_2/skip/deconv_0/l2_normalize/Sum,generator_1/resblock_up_2/skip/deconv_0/l2_normalize/Maximum,generator_1/resblock_up_2/skip/deconv_0/l2_normalize/Square",3488,3488,0,0,6976,295
ge_default_20210422101910_41,6,370,generator_1/resblock_up_2/skip/deconv_0/l2_normalize_1,"generator_1/resblock_up_2/skip/deconv_0/MatMul_1,generator_1/resblock_up_2/skip/deconv_0/l2_normalize_1,generator_1/resblock_up_2/skip/deconv_0/l2_normalize_1/Rsqrt,generator_1/resblock_up_2/skip/deconv_0/l2_normalize_1/Sum,generator_1/resblock_up_2/skip/deconv_0/l2_normalize_1/Maximum,generator_1/resblock_up_2/skip/deconv_0/l2_normalize_1/Square",800,800,0,0,1600,299
ge_default_20210422101910_41,6,370,generator_1/resblock_up_16/res2/deconv_0/l2_normalize,"generator_1/resblock_up_16/res2/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/resblock_up_16/res2/deconv_0/l2_normalize,generator_1/resblock_up_16/res2/deconv_0/l2_normalize/Rsqrt,generator_1/resblock_up_16/res2/deconv_0/l2_normalize/Sum,generator_1/resblock_up_16/res2/deconv_0/l2_normalize/Maximum,generator_1/resblock_up_16/res2/deconv_0/l2_normalize/Square",27680,27680,0,55364,110724,313
ge_default_20210422101910_41,6,370,generator_1/resblock_up_16/res2/deconv_0/l2_normalize_1,"generator_1/resblock_up_16/res2/deconv_0/MatMul_1,generator_1/resblock_up_16/res2/deconv_0/l2_normalize_1,generator_1/resblock_up_16/res2/deconv_0/l2_normalize_1/Rsqrt,generator_1/resblock_up_16/res2/deconv_0/l2_normalize_1/Sum,generator_1/resblock_up_16/res2/deconv_0/l2_normalize_1/Maximum,generator_1/resblock_up_16/res2/deconv_0/l2_normalize_1/Square",3104,3104,0,0,6208,317
ge_default_20210422101910_41,6,370,generator_1/resblock_up_16/res2/deconv_0/conv2d_transpose,"generator_1/resblock_up_16/res2/deconv_0/conv2d_transpose/input_sizes,generator_1/resblock_up_16/res2/deconv_0/conv2d_transpose",55050304,12582944,0,0,67633248,326
ge_default_20210422101910_41,6,192,generator_1/self_attention/f_conv/l2_normalize,"generator_1/self_attention/f_conv/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/self_attention/f_conv/l2_normalize,generator_1/self_attention/f_conv/l2_normalize/Rsqrt,generator_1/self_attention/f_conv/l2_normalize/Sum,generator_1/self_attention/f_conv/l2_normalize/Maximum,generator_1/self_attention/f_conv/l2_normalize/Square",416,416,0,0,832,6
ge_default_20210422101910_41,6,192,generator_1/self_attention/f_conv/l2_normalize_1,"generator_1/self_attention/f_conv/MatMul_1,generator_1/self_attention/f_conv/l2_normalize_1,generator_1/self_attention/f_conv/l2_normalize_1/Rsqrt,generator_1/self_attention/f_conv/l2_normalize_1/Sum,generator_1/self_attention/f_conv/l2_normalize_1/Maximum,generator_1/self_attention/f_conv/l2_normalize_1/Square",96,96,0,0,192,10
ge_default_20210422101910_41,6,192,generator_1/resblock_up_16/skip/deconv_0/l2_normalize,"generator_1/resblock_up_16/skip/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/resblock_up_16/skip/deconv_0/l2_normalize,generator_1/resblock_up_16/skip/deconv_0/l2_normalize/Rsqrt,generator_1/resblock_up_16/skip/deconv_0/l2_normalize/Sum,generator_1/resblock_up_16/skip/deconv_0/l2_normalize/Maximum,generator_1/resblock_up_16/skip/deconv_0/l2_normalize/Square",27680,27680,0,55364,110724,24
ge_default_20210422101910_41,6,192,generator_1/resblock_up_16/skip/deconv_0/l2_normalize_1,"generator_1/resblock_up_16/skip/deconv_0/MatMul_1,generator_1/resblock_up_16/skip/deconv_0/l2_normalize_1,generator_1/resblock_up_16/skip/deconv_0/l2_normalize_1/Rsqrt,generator_1/resblock_up_16/skip/deconv_0/l2_normalize_1/Sum,generator_1/resblock_up_16/skip/deconv_0/l2_normalize_1/Maximum,generator_1/resblock_up_16/skip/deconv_0/l2_normalize_1/Square",3104,3104,0,0,6208,28
ge_default_20210422101910_41,6,192,generator_1/resblock_up_16/skip/deconv_0/conv2d_transpose,"generator_1/resblock_up_16/res2/deconv_0/conv2d_transpose/input_sizes,generator_1/resblock_up_16/skip/deconv_0/conv2d_transpose",45613120,12582944,0,0,58196064,37
ge_default_20210422101910_41,6,192,generator_1/resblock_up_8/skip/deconv_0/conv2d_transpose,"generator_1/resblock_up_8/res1/deconv_0/conv2d_transpose/input_sizes,generator_1/resblock_up_8/skip/deconv_0/conv2d_transpose",33816640,25165856,0,0,58982496,39
ge_default_20210422101910_41,6,192,generator_1/self_attention/g_conv/l2_normalize,"generator_1/self_attention/g_conv/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/self_attention/g_conv/l2_normalize,generator_1/self_attention/g_conv/l2_normalize/Rsqrt,generator_1/self_attention/g_conv/l2_normalize/Sum,generator_1/self_attention/g_conv/l2_normalize/Maximum,generator_1/self_attention/g_conv/l2_normalize/Square",416,416,0,0,832,45
ge_default_20210422101910_41,6,192,generator_1/self_attention/g_conv/l2_normalize_1,"generator_1/self_attention/g_conv/MatMul_1,generator_1/self_attention/g_conv/l2_normalize_1,generator_1/self_attention/g_conv/l2_normalize_1/Rsqrt,generator_1/self_attention/g_conv/l2_normalize_1/Sum,generator_1/self_attention/g_conv/l2_normalize_1/Maximum,generator_1/self_attention/g_conv/l2_normalize_1/Square",96,96,0,0,192,49
ge_default_20210422101910_41,6,192,generator_1/resblock_up_8/res1/batch_norm/beta/dense/MatMul,"generator/resblock_up_8/res1/batch_norm/beta/dense/bias,generator_1/resblock_up_8/res1/batch_norm/beta/dense/BiasAdd,generator_1/resblock_up_8/res1/batch_norm/beta/dense/MatMul",105568,196640,0,0,302208,62
ge_default_20210422101910_41,6,192,generator_1/resblock_up_8/res1/batch_norm/batchnorm/mulgenerator_1/resblock_up_8/res1/batch_norm/batchnorm/mul_1generator_1/resblock_up_8/res1/batch_norm/batchnorm/mul_2generator_1/resblock_up_8/res1/batch_norm/batchnorm/subgenerator_1/resblock_up_8/res1/batch_norm/batchnorm/add_1generator_1/resblock_up_8/res1/Relu,"generator_1/resblock_up_8/res1/batch_norm/batchnorm/mul,generator_1/resblock_up_8/res1/batch_norm/batchnorm/mul_1,generator_1/resblock_up_8/res1/batch_norm/batchnorm/mul_2,generator_1/resblock_up_8/res1/batch_norm/batchnorm/sub,generator_1/resblock_up_8/res1/batch_norm/batchnorm/add_1,generator_1/resblock_up_8/res1/Relu",12982432,12582944,0,0,25565376,70
ge_default_20210422101910_41,6,192,generator_1/self_attention/h_conv/l2_normalize,"generator_1/self_attention/h_conv/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/self_attention/h_conv/l2_normalize,generator_1/self_attention/h_conv/l2_normalize/Rsqrt,generator_1/self_attention/h_conv/l2_normalize/Sum,generator_1/self_attention/h_conv/l2_normalize/Maximum,generator_1/self_attention/h_conv/l2_normalize/Square",416,416,0,0,832,74
ge_default_20210422101910_41,6,192,generator_1/self_attention/h_conv/l2_normalize_1,"generator_1/self_attention/h_conv/MatMul_1,generator_1/self_attention/h_conv/l2_normalize_1,generator_1/self_attention/h_conv/l2_normalize_1/Rsqrt,generator_1/self_attention/h_conv/l2_normalize_1/Sum,generator_1/self_attention/h_conv/l2_normalize_1/Maximum,generator_1/self_attention/h_conv/l2_normalize_1/Square",224,224,0,0,448,78
ge_default_20210422101910_41,6,192,generator_1/resblock_up_8/res1/deconv_0/l2_normalize,"generator_1/resblock_up_8/res1/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/resblock_up_8/res1/deconv_0/l2_normalize,generator_1/resblock_up_8/res1/deconv_0/l2_normalize/Rsqrt,generator_1/resblock_up_8/res1/deconv_0/l2_normalize/Sum,generator_1/resblock_up_8/res1/deconv_0/l2_normalize/Maximum,generator_1/resblock_up_8/res1/deconv_0/l2_normalize/Square",13856,13856,0,27716,55428,92
ge_default_20210422101910_41,6,192,generator_1/resblock_up_8/res1/deconv_0/l2_normalize_1,"generator_1/resblock_up_8/res1/deconv_0/MatMul_1,generator_1/resblock_up_8/res1/deconv_0/l2_normalize_1,generator_1/resblock_up_8/res1/deconv_0/l2_normalize_1/Rsqrt,generator_1/resblock_up_8/res1/deconv_0/l2_normalize_1/Sum,generator_1/resblock_up_8/res1/deconv_0/l2_normalize_1/Maximum,generator_1/resblock_up_8/res1/deconv_0/l2_normalize_1/Square",3104,3104,0,0,6208,96
ge_default_20210422101910_41,6,192,generator_1/resblock_up_8/res1/deconv_0/conv2d_transpose,"generator_1/resblock_up_8/res1/deconv_0/conv2d_transpose/input_sizes,generator_1/resblock_up_8/res1/deconv_0/conv2d_transpose",33816640,25165856,0,0,58982496,105
ge_default_20210422101910_41,6,192,generator_1/self_attention/attn_conv/l2_normalize,"generator_1/self_attention/attn_conv/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator_1/self_attention/attn_conv/l2_normalize,generator_1/self_attention/attn_conv/l2_normalize/Rsqrt,generator_1/self_attention/attn_conv/l2_normalize/Sum,generator_1/self_attention/attn_conv/l2_normalize/Maximum,generator_1/self_attention/attn_conv/l2_normalize/Square",224,224,0,0,448,111
