Model Name,Model ID,Stream ID,Fusion Op,Original Ops,Memory Input(Bytes),Memory Output(Bytes),Memory Weight(Bytes),Memory Workspace(Bytes),Memory Total(Bytes),Task IDs
ge_default_20210418074236_21,3,454,discriminator/resblock/res1/batch_norm/FusedBatchNormV3_Reduce,"discriminator/resblock/res1/batch_norm/AssignMovingAvg,discriminator/resblock/res1/batch_norm/AssignMovingAvg_1,discriminator/resblock/res1/batch_norm/AssignMovingAvg/mul,discriminator/resblock/res1/batch_norm/AssignMovingAvg_1/mul,discriminator/resblock/res1/batch_norm/AssignMovingAvg/sub_1,discriminator/resblock/res1/batch_norm/AssignMovingAvg_1/sub_1,discriminator/resblock/res1/batch_norm/FusedBatchNormV3",98336,12352,0,0,110688,71
ge_default_20210418074236_21,3,454,discriminator/resblock/res1/batch_norm/FusedBatchNormV3_Update,"discriminator/resblock/res1/batch_norm/AssignMovingAvg,discriminator/resblock/res1/batch_norm/AssignMovingAvg_1,discriminator/resblock/res1/batch_norm/AssignMovingAvg/mul,discriminator/resblock/res1/batch_norm/AssignMovingAvg_1/mul,discriminator/resblock/res1/batch_norm/AssignMovingAvg/sub_1,discriminator/resblock/res1/batch_norm/AssignMovingAvg_1/sub_1,discriminator/resblock/res1/batch_norm/FusedBatchNormV3",135392,123040,0,0,258432,72
ge_default_20210418074236_21,3,454,discriminator/resblock/res2/conv_0/l2_normalize,"discriminator/resblock/res2/conv_0/l2_normalize/Rsqrt,discriminator/resblock/res2/conv_0/l2_normalize/Maximum,discriminator/resblock/res2/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,discriminator/resblock/res2/conv_0/l2_normalize,discriminator/resblock/res2/conv_0/l2_normalize/Square,discriminator/resblock/res2/conv_0/l2_normalize/Sum",55328,55328,0,36,110692,76
ge_default_20210418074236_21,3,454,discriminator/resblock/res2/conv_0/l2_normalize_1,"discriminator/resblock/res2/conv_0/l2_normalize_1/Rsqrt,discriminator/resblock/res2/conv_0/l2_normalize_1/Maximum,discriminator/resblock/res2/conv_0/MatMul_1,discriminator/resblock/res2/conv_0/l2_normalize_1,discriminator/resblock/res2/conv_0/l2_normalize_1/Square,discriminator/resblock/res2/conv_0/l2_normalize_1/Sum",6176,6176,0,0,12352,78
ge_default_20210418074236_21,3,454,discriminator/resblock/res2/batch_norm/FusedBatchNormV3_Reduce,discriminator/resblock/res2/batch_norm/FusedBatchNormV3,98336,12352,0,0,110688,90
ge_default_20210418074236_21,3,454,discriminator/resblock/res2/batch_norm/FusedBatchNormV3_UpdateV3,discriminator/resblock/res2/batch_norm/FusedBatchNormV3,123040,123040,0,0,246080,91
ge_default_20210418074236_21,3,454,discriminator_1/D_logit/l2_normalize,"discriminator_1/D_logit/l2_normalize/Rsqrt,discriminator_1/D_logit/l2_normalize/Maximum,discriminator_1/D_logit/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,discriminator_1/D_logit/l2_normalize,discriminator_1/D_logit/l2_normalize/Square,discriminator_1/D_logit/l2_normalize/Sum",6176,6176,0,0,12352,104
ge_default_20210418074236_21,3,454,generator/dense/l2_normalize,"generator/dense/l2_normalize/Rsqrt,generator/dense/l2_normalize/Maximum,generator/dense/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator/dense/l2_normalize,generator/dense/l2_normalize/Square,generator/dense/l2_normalize/Sum",128,128,0,36,292,114
ge_default_20210418074236_21,3,454,generator/dense/l2_normalize_1,"generator/dense/l2_normalize_1/Rsqrt,generator/dense/l2_normalize_1/Maximum,generator/dense/MatMul_1,generator/dense/l2_normalize_1,generator/dense/l2_normalize_1/Square,generator/dense/l2_normalize_1/Sum",98336,98336,0,36,196708,116
ge_default_20210418074236_21,3,454,gradients_1/generator/dense/truediv_grad/Neggradients_1/generator/dense/truediv_grad/RealDiv_1gradients_1/generator/dense/truediv_grad/RealDiv_2,"gradients_1/generator/dense/truediv_grad/Neg,gradients_1/generator/dense/truediv_grad/RealDiv_1,gradients_1/generator/dense/truediv_grad/RealDiv_2",1966240,1966112,0,0,3932352,119
ge_default_20210418074236_21,3,454,generator/resblock_up_16/res1/batch_norm/moments/mean,"generator/resblock_up_16/res1/batch_norm/moments/mean/reduction_indices,generator/resblock_up_16/res1/batch_norm/moments/mean",98336,6176,0,0,104512,126
ge_default_20210418074236_21,3,454,generator/resblock_up_16/res1/batch_norm/moments/SquaredDifferencegenerator/resblock_up_16/res1/batch_norm/moments/variance,"generator/resblock_up_16/res1/batch_norm/moments/SquaredDifference,generator/resblock_up_16/res1/batch_norm/moments/mean/reduction_indices,generator/resblock_up_16/res1/batch_norm/moments/variance",104512,6176,0,0,110688,127
ge_default_20210418074236_21,3,454,generator/resblock_up_16/res1/batch_norm/gamma/dense/MatMul,"generator/resblock_up_16/res1/batch_norm/gamma/dense/bias,generator/resblock_up_16/res1/batch_norm/gamma/dense/MatMul,generator/resblock_up_16/res1/batch_norm/gamma/dense/BiasAdd",129216,6176,0,0,135392,132
ge_default_20210418074236_21,3,454,generator/resblock_up_16/res1/batch_norm/mul_2generator/resblock_up_16/res1/batch_norm/mul_3generator/resblock_up_16/res1/batch_norm/add_1,"generator/resblock_up_16/res1/batch_norm/mul_2,generator/resblock_up_16/res1/batch_norm/mul_3,generator/resblock_up_16/res1/batch_norm/add_1",12480,6176,0,0,18656,134
ge_default_20210418074236_21,3,454,generator/resblock_up_16/res1/batch_norm/mulgenerator/resblock_up_16/res1/batch_norm/mul_1generator/resblock_up_16/res1/batch_norm/add,"generator/resblock_up_16/res1/batch_norm/mul,generator/resblock_up_16/res1/batch_norm/mul_1,generator/resblock_up_16/res1/batch_norm/add",12480,6176,0,0,18656,135
ge_default_20210418074236_21,3,454,generator/resblock_up_16/res1/batch_norm/batchnorm/add_1generator/resblock_up_16/res1/Relu,"generator/resblock_up_16/res1/batch_norm/batchnorm/add_1,generator/resblock_up_16/res1/Relu,gradients_1/generator/resblock_up_16/res1/Relu_grad/ReluGrad,gradients_1/generator/resblock_up_16/res1/deconv_0/conv2d_transpose_grad/Conv2D",104512,101440,0,0,205952,144
ge_default_20210418074236_21,3,454,generator/resblock_up_16/res1/deconv_0/l2_normalize,"generator/resblock_up_16/res1/deconv_0/l2_normalize/Rsqrt,generator/resblock_up_16/res1/deconv_0/l2_normalize/Maximum,generator/resblock_up_16/res1/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator/resblock_up_16/res1/deconv_0/l2_normalize,generator/resblock_up_16/res1/deconv_0/l2_normalize/Square,generator/resblock_up_16/res1/deconv_0/l2_normalize/Sum",55328,55328,0,36,110692,147
ge_default_20210418074236_21,3,454,gradients_1/generator/resblock_up_16/res1/deconv_0/truediv_grad/Neggradients_1/generator/resblock_up_16/res1/deconv_0/truediv_grad/RealDiv_1gradients_1/generator/resblock_up_16/res1/deconv_0/truediv_grad/RealDiv_2,"gradients_1/generator/resblock_up_16/res1/deconv_0/truediv_grad/Neg,gradients_1/generator/resblock_up_16/res1/deconv_0/truediv_grad/RealDiv_1,gradients_1/generator/resblock_up_16/res1/deconv_0/truediv_grad/RealDiv_2",84934816,84934688,0,0,169869504,152
ge_default_20210418074236_21,3,454,generator/resblock_up_16/res1/deconv_0/conv2d_transpose,"generator/resblock_up_16/res1/deconv_0/conv2d_transpose/input_sizes,generator/resblock_up_16/res1/deconv_0/conv2d_transpose",42516544,196640,0,0,42713184,156
ge_default_20210418074236_21,3,454,generator/resblock_up_16/res2/batch_norm/moments/mean,"generator/resblock_up_16/res1/batch_norm/moments/mean/reduction_indices,generator/resblock_up_16/res2/batch_norm/moments/mean",393248,6176,0,0,399424,158
ge_default_20210418074236_21,3,454,generator/resblock_up_16/res2/batch_norm/moments/SquaredDifferencegenerator/resblock_up_16/res2/batch_norm/moments/variance,"generator/resblock_up_16/res2/batch_norm/moments/SquaredDifference,generator/resblock_up_16/res1/batch_norm/moments/mean/reduction_indices,generator/resblock_up_16/res2/batch_norm/moments/variance",399424,6176,0,0,405600,159
ge_default_20210418074236_21,3,454,generator/resblock_up_16/res2/batch_norm/mul_1generator/resblock_up_16/res2/batch_norm/mulgenerator/resblock_up_16/res2/batch_norm/add,"generator/resblock_up_16/res2/batch_norm/mul_1,generator/resblock_up_16/res2/batch_norm/mul,generator/resblock_up_16/res2/batch_norm/add",12480,6176,0,0,18656,162
ge_default_20210418074236_21,3,454,generator/resblock_up_16/res2/batch_norm/beta/dense/MatMul,"generator/resblock_up_16/res2/batch_norm/beta/dense/bias,generator/resblock_up_16/res2/batch_norm/beta/dense/MatMul,generator/resblock_up_16/res2/batch_norm/beta/dense/BiasAdd",129216,6176,0,0,135392,169
ge_default_20210418074236_21,3,454,generator/resblock_up_16/res2/batch_norm/gamma/dense/MatMul,"generator/resblock_up_16/res2/batch_norm/gamma/dense/bias,generator/resblock_up_16/res2/batch_norm/gamma/dense/MatMul,generator/resblock_up_16/res2/batch_norm/gamma/dense/BiasAdd",129216,6176,0,0,135392,171
ge_default_20210418074236_21,3,454,generator/resblock_up_16/res2/batch_norm/batchnorm/mul_2generator/resblock_up_16/res2/batch_norm/batchnorm/sub,"generator/resblock_up_16/res2/batch_norm/batchnorm/mul_2,generator/resblock_up_16/res2/batch_norm/batchnorm/sub",18528,6176,0,0,24704,175
ge_default_20210418074236_21,3,454,generator/resblock_up_16/res2/batch_norm/batchnorm/add_1generator/resblock_up_16/res2/Relu,"generator/resblock_up_16/res2/batch_norm/batchnorm/add_1,generator/resblock_up_16/res2/Relu,gradients_1/generator/resblock_up_16/res2/Relu_grad/ReluGrad,gradients_1/generator/resblock_up_16/res2/deconv_0/conv2d_transpose_grad/Conv2D",399424,405568,0,0,804992,176
ge_default_20210418074236_21,3,454,generator/resblock_up_16/res2/deconv_0/l2_normalize,"generator/resblock_up_16/res2/deconv_0/l2_normalize/Rsqrt,generator/resblock_up_16/res2/deconv_0/l2_normalize/Maximum,generator/resblock_up_16/res2/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator/resblock_up_16/res2/deconv_0/l2_normalize,generator/resblock_up_16/res2/deconv_0/l2_normalize/Square,generator/resblock_up_16/res2/deconv_0/l2_normalize/Sum",55328,55328,0,36,110692,179
ge_default_20210418074236_21,3,454,generator/resblock_up_16/res2/deconv_0/l2_normalize_1,"generator/resblock_up_16/res2/deconv_0/l2_normalize_1/Rsqrt,generator/resblock_up_16/res2/deconv_0/l2_normalize_1/Maximum,generator/resblock_up_16/res2/deconv_0/MatMul_1,generator/resblock_up_16/res2/deconv_0/l2_normalize_1,generator/resblock_up_16/res2/deconv_0/l2_normalize_1/Square,generator/resblock_up_16/res2/deconv_0/l2_normalize_1/Sum",6176,6176,0,0,12352,181
ge_default_20210418074236_21,3,454,gradients_1/generator/resblock_up_16/res2/deconv_0/truediv_grad/Neggradients_1/generator/resblock_up_16/res2/deconv_0/truediv_grad/RealDiv_1gradients_1/generator/resblock_up_16/res2/deconv_0/truediv_grad/RealDiv_2,"gradients_1/generator/resblock_up_16/res2/deconv_0/truediv_grad/Neg,gradients_1/generator/resblock_up_16/res2/deconv_0/truediv_grad/RealDiv_1,gradients_1/generator/resblock_up_16/res2/deconv_0/truediv_grad/RealDiv_2",84934816,84934688,0,0,169869504,184
ge_default_20210418074236_21,3,454,generator/resblock_up_16/res2/deconv_0/conv2d_transpose,"generator/resblock_up_16/res1/deconv_0/conv2d_transpose/input_sizes,generator/resblock_up_16/res2/deconv_0/conv2d_transpose",42664000,196640,0,0,42860640,188
ge_default_20210418074236_21,3,454,generator/resblock_up_16/skip/deconv_0/l2_normalize,"generator/resblock_up_16/skip/deconv_0/l2_normalize/Rsqrt,generator/resblock_up_16/skip/deconv_0/l2_normalize/Maximum,generator/resblock_up_16/skip/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator/resblock_up_16/skip/deconv_0/l2_normalize,generator/resblock_up_16/skip/deconv_0/l2_normalize/Square,generator/resblock_up_16/skip/deconv_0/l2_normalize/Sum",55328,55328,0,36,110692,191
ge_default_20210418074236_21,3,454,generator/resblock_up_16/skip/deconv_0/l2_normalize_1,"generator/resblock_up_16/skip/deconv_0/l2_normalize_1/Rsqrt,generator/resblock_up_16/skip/deconv_0/l2_normalize_1/Maximum,generator/resblock_up_16/skip/deconv_0/MatMul_1,generator/resblock_up_16/skip/deconv_0/l2_normalize_1,generator/resblock_up_16/skip/deconv_0/l2_normalize_1/Square,generator/resblock_up_16/skip/deconv_0/l2_normalize_1/Sum",6176,6176,0,0,12352,193
ge_default_20210418074236_21,3,454,gradients_1/generator/resblock_up_16/skip/deconv_0/truediv_grad/Neggradients_1/generator/resblock_up_16/skip/deconv_0/truediv_grad/RealDiv_1gradients_1/generator/resblock_up_16/skip/deconv_0/truediv_grad/RealDiv_2,"gradients_1/generator/resblock_up_16/skip/deconv_0/truediv_grad/Neg,gradients_1/generator/resblock_up_16/skip/deconv_0/truediv_grad/RealDiv_1,gradients_1/generator/resblock_up_16/skip/deconv_0/truediv_grad/RealDiv_2",84934816,84934688,0,0,169869504,196
ge_default_20210418074236_21,3,454,generator/resblock_up_8/res1/batch_norm/moments/mean,"generator/resblock_up_16/res1/batch_norm/moments/mean/reduction_indices,generator/resblock_up_8/res1/batch_norm/moments/mean",393248,6176,0,0,399424,203
ge_default_20210418074236_21,3,454,generator/resblock_up_8/res1/batch_norm/moments/SquaredDifferencegenerator/resblock_up_8/res1/batch_norm/moments/variance,"generator/resblock_up_8/res1/batch_norm/moments/SquaredDifference,generator/resblock_up_16/res1/batch_norm/moments/mean/reduction_indices,generator/resblock_up_8/res1/batch_norm/moments/variance",399424,6176,0,0,405600,205
ge_default_20210418074236_21,3,454,generator/resblock_up_8/res1/batch_norm/mul_1generator/resblock_up_8/res1/batch_norm/mulgenerator/resblock_up_8/res1/batch_norm/add,"generator/resblock_up_8/res1/batch_norm/mul_1,generator/resblock_up_8/res1/batch_norm/mul,generator/resblock_up_8/res1/batch_norm/add",12480,6176,0,0,18656,208
ge_default_20210418074236_21,3,454,generator/resblock_up_8/res1/batch_norm/mul_3generator/resblock_up_8/res1/batch_norm/mul_2generator/resblock_up_8/res1/batch_norm/add_1,"generator/resblock_up_8/res1/batch_norm/mul_3,generator/resblock_up_8/res1/batch_norm/mul_2,generator/resblock_up_8/res1/batch_norm/add_1",12480,6176,0,0,18656,210
ge_default_20210418074236_21,3,454,generator/resblock_up_8/res1/batch_norm/beta/dense/MatMul,"generator/resblock_up_8/res1/batch_norm/beta/dense/bias,generator/resblock_up_8/res1/batch_norm/beta/dense/MatMul,generator/resblock_up_8/res1/batch_norm/beta/dense/BiasAdd",129216,6176,0,0,135392,215
ge_default_20210418074236_21,3,454,generator/resblock_up_8/res1/batch_norm/gamma/dense/MatMul,"generator/resblock_up_8/res1/batch_norm/gamma/dense/bias,generator/resblock_up_8/res1/batch_norm/gamma/dense/MatMul,generator/resblock_up_8/res1/batch_norm/gamma/dense/BiasAdd",129216,6176,0,0,135392,217
ge_default_20210418074236_21,3,454,generator/resblock_up_8/res1/batch_norm/batchnorm/mul_2generator/resblock_up_8/res1/batch_norm/batchnorm/sub,"generator/resblock_up_8/res1/batch_norm/batchnorm/mul_2,generator/resblock_up_8/res1/batch_norm/batchnorm/sub",18528,6176,0,0,24704,221
ge_default_20210418074236_21,3,454,generator/resblock_up_8/res1/batch_norm/batchnorm/add_1generator/resblock_up_8/res1/Relu,"generator/resblock_up_8/res1/batch_norm/batchnorm/add_1,generator/resblock_up_8/res1/Relu,gradients_1/generator/resblock_up_8/res1/Relu_grad/ReluGrad,gradients_1/generator/resblock_up_8/res1/deconv_0/conv2d_transpose_grad/Conv2D",399424,405568,0,0,804992,222
ge_default_20210418074236_21,3,454,generator/resblock_up_8/res1/deconv_0/l2_normalize_1,"generator/resblock_up_8/res1/deconv_0/l2_normalize_1/Rsqrt,generator/resblock_up_8/res1/deconv_0/l2_normalize_1/Maximum,generator/resblock_up_8/res1/deconv_0/MatMul_1,generator/resblock_up_8/res1/deconv_0/l2_normalize_1,generator/resblock_up_8/res1/deconv_0/l2_normalize_1/Square,generator/resblock_up_8/res1/deconv_0/l2_normalize_1/Sum",6176,6176,0,0,12352,227
ge_default_20210418074236_21,3,454,gradients_1/generator/resblock_up_8/res1/deconv_0/truediv_grad/Neggradients_1/generator/resblock_up_8/res1/deconv_0/truediv_grad/RealDiv_1gradients_1/generator/resblock_up_8/res1/deconv_0/truediv_grad/RealDiv_2,"gradients_1/generator/resblock_up_8/res1/deconv_0/truediv_grad/Neg,gradients_1/generator/resblock_up_8/res1/deconv_0/truediv_grad/RealDiv_1,gradients_1/generator/resblock_up_8/res1/deconv_0/truediv_grad/RealDiv_2",42467488,42467360,0,0,84934848,230
ge_default_20210418074236_21,3,454,generator/resblock_up_8/res1/deconv_0/conv2d_transpose,"generator/resblock_up_8/res1/deconv_0/conv2d_transpose/input_sizes,generator/resblock_up_8/res1/deconv_0/conv2d_transpose",21430336,393248,0,0,21823584,234
ge_default_20210418074236_21,3,454,generator/resblock_up_8/res2/batch_norm/moments/mean,"generator/resblock_up_16/res1/batch_norm/moments/mean/reduction_indices,generator/resblock_up_8/res2/batch_norm/moments/mean",786464,3104,0,0,789568,236
ge_default_20210418074236_21,3,454,generator/resblock_up_8/res2/batch_norm/moments/SquaredDifferencegenerator/resblock_up_8/res2/batch_norm/moments/variance,"generator/resblock_up_8/res2/batch_norm/moments/SquaredDifference,generator/resblock_up_16/res1/batch_norm/moments/mean/reduction_indices,generator/resblock_up_8/res2/batch_norm/moments/variance",789568,3104,0,0,792672,237
ge_default_20210418074236_21,3,454,generator/resblock_up_8/res2/batch_norm/mul_3generator/resblock_up_8/res2/batch_norm/mul_2generator/resblock_up_8/res2/batch_norm/add_1,"generator/resblock_up_8/res2/batch_norm/mul_3,generator/resblock_up_8/res2/batch_norm/mul_2,generator/resblock_up_8/res2/batch_norm/add_1",6336,3104,0,0,9440,242
ge_default_20210418074236_21,3,454,generator/resblock_up_8/res2/batch_norm/beta/dense/MatMul,"generator/resblock_up_8/res2/batch_norm/beta/dense/bias,generator/resblock_up_8/res2/batch_norm/beta/dense/MatMul,generator/resblock_up_8/res2/batch_norm/beta/dense/BiasAdd",64704,3104,0,0,67808,247
ge_default_20210418074236_21,3,454,generator/resblock_up_8/res2/batch_norm/gamma/dense/MatMul,"generator/resblock_up_8/res2/batch_norm/gamma/dense/bias,generator/resblock_up_8/res2/batch_norm/gamma/dense/MatMul,generator/resblock_up_8/res2/batch_norm/gamma/dense/BiasAdd",64704,3104,0,0,67808,249
ge_default_20210418074236_21,3,454,generator/resblock_up_8/res2/batch_norm/batchnorm/add_1generator/resblock_up_8/res2/Relu,"generator/resblock_up_8/res2/batch_norm/batchnorm/add_1,generator/resblock_up_8/res2/Relu,gradients_1/generator/resblock_up_8/res2/Relu_grad/ReluGrad,gradients_1/generator/resblock_up_8/res2/deconv_0/conv2d_transpose_grad/Conv2D",789568,811072,0,0,1600640,254
ge_default_20210418074236_21,3,454,generator/resblock_up_8/res2/deconv_0/l2_normalize,"generator/resblock_up_8/res2/deconv_0/l2_normalize/Rsqrt,generator/resblock_up_8/res2/deconv_0/l2_normalize/Maximum,generator/resblock_up_8/res2/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator/resblock_up_8/res2/deconv_0/l2_normalize,generator/resblock_up_8/res2/deconv_0/l2_normalize/Square,generator/resblock_up_8/res2/deconv_0/l2_normalize/Sum",27680,27680,0,36,55396,257
ge_default_20210418074236_21,3,454,gradients_1/generator/resblock_up_8/res2/deconv_0/truediv_grad/Neggradients_1/generator/resblock_up_8/res2/deconv_0/truediv_grad/RealDiv_1gradients_1/generator/resblock_up_8/res2/deconv_0/truediv_grad/RealDiv_2,"gradients_1/generator/resblock_up_8/res2/deconv_0/truediv_grad/Neg,gradients_1/generator/resblock_up_8/res2/deconv_0/truediv_grad/RealDiv_1,gradients_1/generator/resblock_up_8/res2/deconv_0/truediv_grad/RealDiv_2",21233824,21233696,0,0,42467520,262
ge_default_20210418074236_21,3,650,generator/resblock_up_8/res2/deconv_0/conv2d_transpose,"generator/resblock_up_8/res1/deconv_0/conv2d_transpose/input_sizes,generator/resblock_up_8/res2/deconv_0/conv2d_transpose",11010112,393248,0,0,11403360,4
ge_default_20210418074236_21,3,650,generator/resblock_up_8/skip/deconv_0/l2_normalize_1,"generator/resblock_up_8/skip/deconv_0/l2_normalize_1/Rsqrt,generator/resblock_up_8/skip/deconv_0/l2_normalize_1/Maximum,generator/resblock_up_8/skip/deconv_0/MatMul_1,generator/resblock_up_8/skip/deconv_0/l2_normalize_1,generator/resblock_up_8/skip/deconv_0/l2_normalize_1/Square,generator/resblock_up_8/skip/deconv_0/l2_normalize_1/Sum",6176,6176,0,0,12352,9
ge_default_20210418074236_21,3,650,gradients_1/generator/resblock_up_8/skip/deconv_0/truediv_grad/Neggradients_1/generator/resblock_up_8/skip/deconv_0/truediv_grad/RealDiv_1gradients_1/generator/resblock_up_8/skip/deconv_0/truediv_grad/RealDiv_2,"gradients_1/generator/resblock_up_8/skip/deconv_0/truediv_grad/Neg,gradients_1/generator/resblock_up_8/skip/deconv_0/truediv_grad/RealDiv_1,gradients_1/generator/resblock_up_8/skip/deconv_0/truediv_grad/RealDiv_2",42467488,42467360,0,0,84934848,12
ge_default_20210418074236_21,3,650,generator/resblock_up_8/skip/deconv_0/conv2d_transpose,"generator/resblock_up_8/res1/deconv_0/conv2d_transpose/input_sizes,generator/resblock_up_8/skip/deconv_0/conv2d_transpose",21430336,393248,0,0,21823584,16
ge_default_20210418074236_21,3,650,generator/resblock_up_4/res1/batch_norm/moments/mean,"generator/resblock_up_16/res1/batch_norm/moments/mean/reduction_indices,generator/resblock_up_4/res1/batch_norm/moments/mean",786464,3104,0,0,789568,19
ge_default_20210418074236_21,3,650,generator/resblock_up_4/res1/batch_norm/mul_1generator/resblock_up_4/res1/batch_norm/mulgenerator/resblock_up_4/res1/batch_norm/add,"generator/resblock_up_4/res1/batch_norm/mul_1,generator/resblock_up_4/res1/batch_norm/mul,generator/resblock_up_4/res1/batch_norm/add",6336,3104,0,0,9440,24
ge_default_20210418074236_21,3,650,generator/resblock_up_4/res1/batch_norm/mul_3generator/resblock_up_4/res1/batch_norm/mul_2generator/resblock_up_4/res1/batch_norm/add_1,"generator/resblock_up_4/res1/batch_norm/mul_3,generator/resblock_up_4/res1/batch_norm/mul_2,generator/resblock_up_4/res1/batch_norm/add_1",6336,3104,0,0,9440,26
ge_default_20210418074236_21,3,650,generator/resblock_up_4/res1/batch_norm/beta/dense/MatMul,"generator/resblock_up_4/res1/batch_norm/beta/dense/bias,generator/resblock_up_4/res1/batch_norm/beta/dense/MatMul,generator/resblock_up_4/res1/batch_norm/beta/dense/BiasAdd",64704,3104,0,0,67808,31
ge_default_20210418074236_21,3,650,generator/resblock_up_4/res1/batch_norm/gamma/dense/MatMul,"generator/resblock_up_4/res1/batch_norm/gamma/dense/bias,generator/resblock_up_4/res1/batch_norm/gamma/dense/MatMul,generator/resblock_up_4/res1/batch_norm/gamma/dense/BiasAdd",64704,3104,0,0,67808,33
ge_default_20210418074236_21,3,650,generator/resblock_up_4/res1/batch_norm/batchnorm/add_1generator/resblock_up_4/res1/Relu,"generator/resblock_up_4/res1/batch_norm/batchnorm/add_1,generator/resblock_up_4/res1/Relu,gradients_1/generator/resblock_up_4/res1/Relu_grad/ReluGrad,gradients_1/generator/resblock_up_4/res1/deconv_0/conv2d_transpose_grad/Conv2D",789568,811072,0,0,1600640,38
ge_default_20210418074236_21,3,650,generator/resblock_up_4/res1/deconv_0/l2_normalize,"generator/resblock_up_4/res1/deconv_0/l2_normalize/Rsqrt,generator/resblock_up_4/res1/deconv_0/l2_normalize/Maximum,generator/resblock_up_4/res1/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator/resblock_up_4/res1/deconv_0/l2_normalize,generator/resblock_up_4/res1/deconv_0/l2_normalize/Square,generator/resblock_up_4/res1/deconv_0/l2_normalize/Sum",13856,13856,0,36,27748,41
ge_default_20210418074236_21,3,650,generator/resblock_up_4/res1/deconv_0/l2_normalize_1,"generator/resblock_up_4/res1/deconv_0/l2_normalize_1/Rsqrt,generator/resblock_up_4/res1/deconv_0/l2_normalize_1/Maximum,generator/resblock_up_4/res1/deconv_0/MatMul_1,generator/resblock_up_4/res1/deconv_0/l2_normalize_1,generator/resblock_up_4/res1/deconv_0/l2_normalize_1/Square,generator/resblock_up_4/res1/deconv_0/l2_normalize_1/Sum",3104,3104,0,0,6208,43
ge_default_20210418074236_21,3,650,generator/resblock_up_4/res1/deconv_0/conv2d_transpose,"generator/resblock_up_4/res1/deconv_0/conv2d_transpose/input_sizes,generator/resblock_up_4/res1/deconv_0/conv2d_transpose",5701696,786464,0,0,6488160,50
ge_default_20210418074236_21,3,650,generator/resblock_up_4/res2/batch_norm/moments/SquaredDifferencegenerator/resblock_up_4/res2/batch_norm/moments/variance,"generator/resblock_up_4/res2/batch_norm/moments/SquaredDifference,generator/resblock_up_16/res1/batch_norm/moments/mean/reduction_indices,generator/resblock_up_4/res2/batch_norm/moments/variance",1574464,1568,0,0,1576032,53
ge_default_20210418074236_21,3,650,generator/resblock_up_4/res2/batch_norm/mul_1generator/resblock_up_4/res2/batch_norm/mulgenerator/resblock_up_4/res2/batch_norm/add,"generator/resblock_up_4/res2/batch_norm/mul_1,generator/resblock_up_4/res2/batch_norm/mul,generator/resblock_up_4/res2/batch_norm/add",3264,1568,0,0,4832,56
ge_default_20210418074236_21,3,650,generator/resblock_up_4/res2/batch_norm/mul_3generator/resblock_up_4/res2/batch_norm/mul_2generator/resblock_up_4/res2/batch_norm/add_1,"generator/resblock_up_4/res2/batch_norm/mul_3,generator/resblock_up_4/res2/batch_norm/mul_2,generator/resblock_up_4/res2/batch_norm/add_1",3264,1568,0,0,4832,58
ge_default_20210418074236_21,3,650,generator/resblock_up_4/res2/batch_norm/beta/dense/MatMul,"generator/resblock_up_4/res2/batch_norm/beta/dense/bias,generator/resblock_up_4/res2/batch_norm/beta/dense/MatMul,generator/resblock_up_4/res2/batch_norm/beta/dense/BiasAdd",32448,1568,0,0,34016,63
ge_default_20210418074236_21,3,650,generator/resblock_up_4/res2/batch_norm/gamma/dense/MatMul,"generator/resblock_up_4/res2/batch_norm/gamma/dense/bias,generator/resblock_up_4/res2/batch_norm/gamma/dense/MatMul,generator/resblock_up_4/res2/batch_norm/gamma/dense/BiasAdd",32448,1568,0,0,34016,65
ge_default_20210418074236_21,3,650,generator/resblock_up_4/res2/batch_norm/batchnorm/add_1generator/resblock_up_4/res2/Relu,"generator/resblock_up_4/res2/batch_norm/batchnorm/add_1,generator/resblock_up_4/res2/Relu,gradients_1/generator/resblock_up_4/res2/Relu_grad/ReluGrad,gradients_1/generator/resblock_up_4/res2/deconv_0/conv2d_transpose_grad/Conv2D",1574464,1622080,0,0,3196544,70
ge_default_20210418074236_21,3,650,generator/resblock_up_4/res2/deconv_0/l2_normalize,"generator/resblock_up_4/res2/deconv_0/l2_normalize/Rsqrt,generator/resblock_up_4/res2/deconv_0/l2_normalize/Maximum,generator/resblock_up_4/res2/deconv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,generator/resblock_up_4/res2/deconv_0/l2_normalize,generator/resblock_up_4/res2/deconv_0/l2_normalize/Square,generator/resblock_up_4/res2/deconv_0/l2_normalize/Sum",13856,13856,0,36,27748,73
